,cod_cliente,primeiro_nome_x,ultimo_nome_x,email_x,tipo_cliente,data_inclusao,cpfcnpj,data_nascimento_x,endereco_x,cep_x,cod_proposta,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta,primeiro_nome_y,ultimo_nome_y,email_y,cpf,data_nascimento_y,endereco_y,cep_y,cod_agencia,nome,endereco,cidade,uf,data_abertura,tipo_agencia
1768,278,Alexia,Teixeira,lunapereira@example.org,PF,2020-04-17 15:47:00 UTC,670.391.825-21,1978-10-18,"Residencial Gonçalves, 273 Das Industrias I 53878542 Jesus / PI",46177-965,597.0,14.0,2014-02-13 05:32:13 UTC,0.0155,153339.02045807574,184273.02,30933.999541924244,6114.357662180666,32.0,4.0,Aprovada,Paulo,Dias,melissalopes@example.net,847.210.695-02,1974-04-24,"Lagoa de Rodrigues, 62 Zilah Sposito 37328-273 Castro Paulista / PE",27275674,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1769,278,Alexia,Teixeira,lunapereira@example.org,PF,2020-04-17 15:47:00 UTC,670.391.825-21,1978-10-18,"Residencial Gonçalves, 273 Das Industrias I 53878542 Jesus / PI",46177-965,789.0,44.0,2012-11-13 21:00:43 UTC,0.0149,70921.46545346317,119311.76,48390.29454653682,1407.1130093776442,94.0,4.0,Em análise,Bruno,da Paz,wmoura@example.org,534.062.971-61,1997-10-30,"Alameda de Aragão, 5 Monte Azul 28055-168 Jesus / SC",64363-566,6.0,Agência Rio de Janeiro,"R. Sen. Dantas, 15 - Centro, Rio de Janeiro - RJ, 20031-202",Rio de Janeiro,RJ,2015-04-01,Física
1770,278,Alexia,Teixeira,lunapereira@example.org,PF,2020-04-17 15:47:00 UTC,670.391.825-21,1978-10-18,"Residencial Gonçalves, 273 Das Industrias I 53878542 Jesus / PI",46177-965,184.0,54.0,2011-12-16 15:53:32 UTC,0.0188,14460.70808225992,20088.18,5627.471917740079,730.2904507070417,25.0,2.0,Em análise,João Gabriel,Sales,emanuella17@example.net,784.290.531-23,1985-04-23,"Ladeira de Viana, 1 Conjunto Capitão Eduardo 97321062 Dias / BA",16683185,6.0,Agência Rio de Janeiro,"R. Sen. Dantas, 15 - Centro, Rio de Janeiro - RJ, 20031-202",Rio de Janeiro,RJ,2015-04-01,Física
1771,305,Raul,Teixeira,catarinacunha@example.com,PF,2021-07-13 13:43:00 UTC,136.897.240-31,1944-04-10,"Vale Martins, 83 Jardim Dos Comerciarios 86343-612 Nogueira / MT",00264638,680.0,13.0,2010-05-13 14:01:20 UTC,0.0142,125941.00075235598,152157.33,26216.32924764401,32610.856166414847,4.0,2.0,Aprovada,Maria Fernanda,Novaes,milena41@example.net,942.718.605-49,1964-04-13,"Distrito Enrico Souza, 9 Vila Novo São Lucas 51945-621 Gonçalves de Cunha / MS",96640825,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1772,308,Enrico,Teixeira,juan30@example.net,PF,2018-06-26 14:23:00 UTC,415.920.836-33,1959-07-12,"Quadra Anthony Viana, 65 Vista Do Sol 06902497 Lima / PI",13700963,1303.0,77.0,2020-06-25 23:58:31 UTC,0.0248,180256.61170554344,240219.34,59962.7282944566,12012.305015838654,19.0,5.0,Enviada,Sophie,da Mota,livia08@example.net,672.598.143-73,1997-04-13,"Condomínio Isabelly Cunha, 30 Prado 78943472 Rezende / PR",53778703,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1773,308,Enrico,Teixeira,juan30@example.net,PF,2018-06-26 14:23:00 UTC,415.920.836-33,1959-07-12,"Quadra Anthony Viana, 65 Vista Do Sol 06902497 Lima / PI",13700963,1417.0,95.0,2014-02-20 03:19:33 UTC,0.0135,30035.86555362612,38245.11,8209.24444637388,506.8901459618703,120.0,5.0,Enviada,Juliana,Cavalcanti,gomesmanuela@example.org,309.764.251-06,1982-05-18,Trevo de Duarte Nossa Senhora Do Rosário 41440886 Rezende / MS,52427-851,10.0,Agência Recife,"Av. Conselheiro Aguiar, 4432 - Boa Viagem, Recife - PE, 51021-020",Recife,PE,2021-10-09,Física
1774,349,Catarina,Teixeira,da-costaalana@example.com,PF,2019-01-07 15:47:00 UTC,375.492.086-38,1966-12-16,"Viaduto de Fogaça, 5 Andiroba 60168-433 Correia de Minas / MS",80534-607,1315.0,9.0,2013-07-11 01:46:06 UTC,0.0225,14077.39716554675,18349.97,4272.572834453252,343.3124506921635,115.0,1.0,Em análise,Diego,Peixoto,valentinada-rocha@example.net,367.528.901-02,1969-04-01,"Sítio Maria Eduarda Pires, 8 Antonio Ribeiro De Abreu 1ª Seção 50991-334 Nogueira da Prata / BA",77896-815,5.0,Agência Porto Alegre,"Av. Bento Gonçalves, 1924 - Partenon, Porto Alegre - RS, 90650-000",Porto Alegre,RS,2013-12-01,Física
1776,444,Bernardo,Teixeira,da-pazcamila@example.org,PF,2022-11-20 16:56:00 UTC,036.827.954-56,1954-10-12,"Área Cunha, 26 Marmiteiros 63250034 Nunes Verde / AM",40294-301,1353.0,80.0,2011-08-15 03:54:27 UTC,0.0164,64833.766502366525,129438.91,64605.14349763347,2753.5055689816813,30.0,1.0,Em análise,Clarice,Nascimento,lorena74@example.org,956.104.283-51,1995-12-01,"Rua de da Mota, 7 Vila Mantiqueira 17429735 Jesus / SC",40016475,8.0,Agência Jardins,"Av. Brg. Faria Lima, 2491 - Jardim Paulistano, São Paulo - SP, 01452-000",São Paulo,SP,2018-01-09,Física
1777,444,Bernardo,Teixeira,da-pazcamila@example.org,PF,2022-11-20 16:56:00 UTC,036.827.954-56,1954-10-12,"Área Cunha, 26 Marmiteiros 63250034 Nunes Verde / AM",40294-301,1848.0,27.0,2011-04-30 05:43:17 UTC,0.0224,40573.21731738899,61140.97,20567.752682611008,978.967548879964,119.0,1.0,Validação documentos,Marcela,da Conceição,mcosta@example.com,139.467.025-70,1963-05-14,"Avenida de Campos, 513 Tres Marias 67624232 Correia / AM",66423556,3.0,Agência Campinas,"Av. Francisco Glicério, 895 - Vila Lidia, Campinas - SP, 13012-000",Campinas,SP,2012-03-04,Física
1778,460,Matheus,Teixeira,freitasagatha@example.org,PF,2014-03-04 10:43:00 UTC,201.679.843-22,1991-08-03,"Passarela Laura Lima, 662 Colégio Batista 92477-191 Nunes / RO",21837993,548.0,34.0,2010-08-01 23:14:29 UTC,0.0081,42091.196254667615,84055.68,41964.48374533238,1385.9505467784952,35.0,5.0,Enviada,Daniela,Fernandes,rezendemarcela@example.org,627.401.395-43,1996-07-22,"Feira de Melo, 95 Bom Jesus 02499-885 Jesus / PE",73390-636,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1779,561,Felipe,Teixeira,oliveirafernanda@example.net,PF,2019-01-20 12:19:00 UTC,728.649.031-13,1977-05-30,"Sítio da Luz, 56 Vila Independencia 1ª Seção 51453-241 Caldeira da Mata / MG",83855198,230.0,12.0,2014-06-17 01:23:40 UTC,0.0117,177882.89483999385,225362.93,47480.035160006126,20938.93421767477,9.0,3.0,Enviada,Ana Lívia,das Neves,milena37@example.net,182.045.369-33,1986-09-23,"Vale Marcos Vinicius Duarte, 302 Vila Paris 03560827 Moura / PR",12951-292,2.0,Agência Tatuapé,"Praça Sílvio Romero, 158 - Tatuapé, São Paulo - SP, 03323-000",São Paulo,SP,2010-06-14,Física
1780,561,Felipe,Teixeira,oliveirafernanda@example.net,PF,2019-01-20 12:19:00 UTC,728.649.031-13,1977-05-30,"Sítio da Luz, 56 Vila Independencia 1ª Seção 51453-241 Caldeira da Mata / MG",83855198,1682.0,45.0,2012-08-16 07:19:49 UTC,0.0111,101157.38784013974,141781.5,40624.112159860255,4824.425192129084,24.0,0.0,Enviada,Laura,Cunha,lviana@example.org,217.583.096-95,1977-02-07,"Lagoa Benício Moura, 5 Vila Paraíso 50235854 da Conceição / RJ",19415-341,3.0,Agência Campinas,"Av. Francisco Glicério, 895 - Vila Lidia, Campinas - SP, 13012-000",Campinas,SP,2012-03-04,Física
1781,561,Felipe,Teixeira,oliveirafernanda@example.net,PF,2019-01-20 12:19:00 UTC,728.649.031-13,1977-05-30,"Sítio da Luz, 56 Vila Independencia 1ª Seção 51453-241 Caldeira da Mata / MG",83855198,965.0,64.0,2019-04-03 18:27:40 UTC,0.0088,105272.70207181908,138722.78,33450.07792818091,3133.58082922758,40.0,3.0,Enviada,Ana Júlia,Jesus,thales22@example.com,265.931.407-16,1975-06-15,Travessa Araújo Flamengo 90045246 Dias / AM,85994735,7.0,Agência Digital,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2015-08-01,Digital
1782,561,Felipe,Teixeira,oliveirafernanda@example.net,PF,2019-01-20 12:19:00 UTC,728.649.031-13,1977-05-30,"Sítio da Luz, 56 Vila Independencia 1ª Seção 51453-241 Caldeira da Mata / MG",83855198,1653.0,96.0,2011-04-05 12:19:20 UTC,0.0238,145083.2045172815,245724.28,100641.07548271852,4091.0008300876057,79.0,4.0,Em análise,Gustavo,Martins,emilly44@example.com,790.245.683-74,1995-09-02,"Largo de das Neves, 1 Nova Esperança 60391950 Monteiro de da Rocha / CE",97215561,2.0,Agência Tatuapé,"Praça Sílvio Romero, 158 - Tatuapé, São Paulo - SP, 03323-000",São Paulo,SP,2010-06-14,Física
1785,632,Isadora,Teixeira,mcunha@example.org,PF,2017-07-25 16:41:00 UTC,951.786.204-02,1986-02-26,"Alameda Moura, 33 Bonsucesso 32984-617 Farias / CE",51467-373,1431.0,85.0,2016-08-23 09:34:29 UTC,0.0131,101033.28969118927,175702.67,74669.38030881075,2017.4678543332573,82.0,3.0,Enviada,Pedro Lucas,Rocha,pauloribeiro@example.org,305.687.219-77,1991-12-07,"Fazenda Pedro Miguel Vieira, 714 São Salvador 88997-693 Viana da Mata / RR",12941395,7.0,Agência Digital,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2015-08-01,Digital
1786,632,Isadora,Teixeira,mcunha@example.org,PF,2017-07-25 16:41:00 UTC,951.786.204-02,1986-02-26,"Alameda Moura, 33 Bonsucesso 32984-617 Farias / CE",51467-373,319.0,73.0,2019-07-01 10:04:16 UTC,0.0103,63096.378870119246,78415.43,15319.051129880743,2106.568213048848,36.0,0.0,Em análise,Lucas Gabriel,da Costa,sophie99@example.net,749.536.012-70,1977-03-08,"Conjunto Melo, 64 Vila Nova Gameleira 3ª Seção 99419458 Duarte Alegre / AC",80265890,4.0,Agência Osasco,"Av. Antônio Carlos Costa, 1000 - Bela Vista, Osasco - SP, 06053-014",Osasco,SP,2013-11-06,Física
1788,764,Camila,Teixeira,ana46@example.org,PF,2022-09-08 11:06:00 UTC,304.867.925-10,1961-10-30,"Fazenda de Dias, 1 Marajó 72368-137 da Conceição / CE",92971-218,1702.0,95.0,2022-06-22 00:00:17 UTC,0.024,144333.2992711722,201185.56,56852.26072882781,4231.108556897507,72.0,5.0,Enviada,Juliana,Cavalcanti,gomesmanuela@example.org,309.764.251-06,1982-05-18,Trevo de Duarte Nossa Senhora Do Rosário 41440886 Rezende / MS,52427-851,10.0,Agência Recife,"Av. Conselheiro Aguiar, 4432 - Boa Viagem, Recife - PE, 51021-020",Recife,PE,2021-10-09,Física
1789,764,Camila,Teixeira,ana46@example.org,PF,2022-09-08 11:06:00 UTC,304.867.925-10,1961-10-30,"Fazenda de Dias, 1 Marajó 72368-137 da Conceição / CE",92971-218,1123.0,24.0,2020-07-08 01:44:02 UTC,0.0208,135426.17774968923,188292.24,52866.06225031075,3108.155210826919,115.0,1.0,Validação documentos,Vitória,Vieira,pedro-henrique56@example.org,572.340.961-16,1989-06-13,"Campo Bruno Melo, 3 São Jorge 1ª Seção 04133-564 Araújo de Pires / PE",92847600,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1790,951,Matheus,Teixeira,helenaalmeida@example.org,PF,2018-11-19 11:53:00 UTC,065.184.729-01,1955-07-21,"Trecho Viana, 7 Corumbiara 51229-101 da Costa / MG",20530-830,1604.0,45.0,2012-05-08 17:22:56 UTC,0.0214,156615.4735418155,187324.21,30708.73645818448,4336.572594511661,70.0,0.0,Enviada,Laura,Cunha,lviana@example.org,217.583.096-95,1977-02-07,"Lagoa Benício Moura, 5 Vila Paraíso 50235854 da Conceição / RJ",19415-341,3.0,Agência Campinas,"Av. Francisco Glicério, 895 - Vila Lidia, Campinas - SP, 13012-000",Campinas,SP,2012-03-04,Física
1791,951,Matheus,Teixeira,helenaalmeida@example.org,PF,2018-11-19 11:53:00 UTC,065.184.729-01,1955-07-21,"Trecho Viana, 7 Corumbiara 51229-101 da Costa / MG",20530-830,1527.0,94.0,2013-02-06 06:14:55 UTC,0.0114,29919.04166151641,59601.77,29682.728338483583,641.0139703149356,67.0,6.0,Aprovada,Melissa,Gonçalves,caldeirasamuel@example.com,825.670.139-03,1971-01-09,"Largo de Pinto, 96 Vila Independencia 2ª Seção 38053880 da Mota do Amparo / TO",66939-843,8.0,Agência Jardins,"Av. Brg. Faria Lima, 2491 - Jardim Paulistano, São Paulo - SP, 01452-000",São Paulo,SP,2018-01-09,Física
1793,24,Carlos Eduardo,da Costa,augusto70@example.org,PF,2018-06-10 11:18:00 UTC,093.528.416-89,1951-07-21,"Distrito Theo Lima, 75 Mineirão 64887091 Nogueira da Serra / AC",98215323,810.0,54.0,2018-08-16 02:45:58 UTC,0.0225,49436.01018132685,71630.49,22194.47981867316,1806.0773891564484,43.0,1.0,Aprovada,João Gabriel,Sales,emanuella17@example.net,784.290.531-23,1985-04-23,"Ladeira de Viana, 1 Conjunto Capitão Eduardo 97321062 Dias / BA",16683185,6.0,Agência Rio de Janeiro,"R. Sen. Dantas, 15 - Centro, Rio de Janeiro - RJ, 20031-202",Rio de Janeiro,RJ,2015-04-01,Física
1794,34,Gustavo,da Costa,aaraujo@example.com,PF,2022-08-02 15:03:00 UTC,532.741.806-53,1970-01-20,Praça Luigi Ribeiro Mineirão 63769144 Viana do Sul / RN,34095-618,818.0,52.0,2012-06-11 12:58:01 UTC,0.0116,29117.43373832713,42525.57,13408.136261672864,469.90347200563286,110.0,4.0,Enviada,Theo,Peixoto,ncosta@example.net,578.310.962-21,1991-10-10,"Fazenda Peixoto, 68 Marieta 3ª Seção 99059-719 Porto / SE",47431-701,5.0,Agência Porto Alegre,"Av. Bento Gonçalves, 1924 - Partenon, Porto Alegre - RS, 90650-000",Porto Alegre,RS,2013-12-01,Física
1795,46,Vicente,da Costa,hferreira@example.net,PF,2011-06-04 11:10:00 UTC,436.859.201-89,2005-12-22,Largo Rodrigues Bela Vitoria 65601-692 Araújo / AM,30446-154,993.0,99.0,2020-11-03 03:51:22 UTC,0.0166,7990.37474139282,11443.64,3453.2652586071786,182.287988760652,79.0,6.0,Aprovada,Fernando,Costela,osilveira@example.net,492.758.103-97,1963-11-24,"Praça de Duarte, 5 Santa Rosa 84418424 Cardoso de Carvalho / RO",15164977,10.0,Agência Recife,"Av. Conselheiro Aguiar, 4432 - Boa Viagem, Recife - PE, 51021-020",Recife,PE,2021-10-09,Física
1796,80,Ana Laura,da Costa,ffernandes@example.com,PF,2015-04-23 15:08:00 UTC,830.246.957-29,1963-03-07,"Distrito Campos, 13 Alto Vera Cruz 71980-279 Ferreira / AP",52750-511,689.0,49.0,2011-05-13 16:15:02 UTC,0.0227,159783.15572904536,201322.86,41539.704270954615,14331.60556565429,13.0,6.0,Aprovada,Pietra,Caldeira,gustavo-henriquecastro@example.com,725.083.916-03,1977-08-06,"Travessa Laura Monteiro, 7 Grota 92672446 Porto / AL",36084-897,3.0,Agência Campinas,"Av. Francisco Glicério, 895 - Vila Lidia, Campinas - SP, 13012-000",Campinas,SP,2012-03-04,Física
1798,257,Emanuel,da Costa,zcorreia@example.com,PF,2021-05-20 14:11:00 UTC,305.864.291-15,1945-05-14,"Trevo Ana Julia Castro, 3 Alto Barroca 95616-181 da Cunha do Galho / TO",26342-184,1376.0,61.0,2022-02-26 21:19:04 UTC,0.0194,1247.5769790650147,2396.47,1148.893020934985,29.071784883806576,93.0,5.0,Aprovada,Davi Lucca,Carvalho,vcavalcanti@example.net,526.984.013-89,1963-04-27,Recanto Nina da Costa Vila Santa Monica 1ª Seção 23645052 Castro de Fernandes / MA,03745319,4.0,Agência Osasco,"Av. Antônio Carlos Costa, 1000 - Bela Vista, Osasco - SP, 06053-014",Osasco,SP,2013-11-06,Física
1799,257,Emanuel,da Costa,zcorreia@example.com,PF,2021-05-20 14:11:00 UTC,305.864.291-15,1945-05-14,"Trevo Ana Julia Castro, 3 Alto Barroca 95616-181 da Cunha do Galho / TO",26342-184,37.0,63.0,2020-02-23 04:44:29 UTC,0.0081,97400.34176100428,168604.77,71204.42823899571,2140.2868405444983,57.0,0.0,Aprovada,Ana Clara,Moraes,vitoriagomes@example.org,291.847.506-85,1981-05-08,"Favela de Oliveira, 514 Vila Nova Gameleira 3ª Seção 04170-829 Teixeira do Campo / CE",74407700,2.0,Agência Tatuapé,"Praça Sílvio Romero, 158 - Tatuapé, São Paulo - SP, 03323-000",São Paulo,SP,2010-06-14,Física
1801,572,Fernando,da Costa,eloah44@example.com,PF,2021-09-21 16:34:00 UTC,859.712.406-76,1961-12-22,"Travessa Elisa Lopes, 37 Vila Nova Gameleira 1ª Seção 80920585 da Paz / MT",57985897,1121.0,8.0,2010-01-07 12:30:10 UTC,0.0247,185357.3926963671,234345.58,48988.18730363288,4913.899251075726,110.0,2.0,Enviada,Vitor Gabriel,Caldeira,csilva@example.net,853.624.091-15,1973-07-11,"Jardim da Luz, 96 Rio Branco 42420423 da Mata / MT",66925-534,10.0,Agência Recife,"Av. Conselheiro Aguiar, 4432 - Boa Viagem, Recife - PE, 51021-020",Recife,PE,2021-10-09,Física
1802,572,Fernando,da Costa,eloah44@example.com,PF,2021-09-21 16:34:00 UTC,859.712.406-76,1961-12-22,"Travessa Elisa Lopes, 37 Vila Nova Gameleira 1ª Seção 80920585 da Paz / MT",57985897,67.0,64.0,2013-03-17 10:13:56 UTC,0.0081,59681.51990679058,112216.04,52534.520093209416,3992.090187089212,16.0,5.0,Aprovada,Ana Júlia,Jesus,thales22@example.com,265.931.407-16,1975-06-15,Travessa Araújo Flamengo 90045246 Dias / AM,85994735,7.0,Agência Digital,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2015-08-01,Digital
1803,572,Fernando,da Costa,eloah44@example.com,PF,2021-09-21 16:34:00 UTC,859.712.406-76,1961-12-22,"Travessa Elisa Lopes, 37 Vila Nova Gameleira 1ª Seção 80920585 da Paz / MT",57985897,989.0,72.0,2014-03-21 06:34:00 UTC,0.0186,107061.68835862452,155623.0,48561.31164137548,2449.153883758995,91.0,3.0,Validação documentos,Noah,Barros,martinsmarcos-vinicius@example.net,126.749.853-64,1991-04-25,"Colônia de da Luz, 258 Vila Santo Antônio Barroquinha 53260-352 Farias / MG",57387761,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
1804,578,Pedro Miguel,da Costa,matheus28@example.com,PF,2021-02-03 14:52:00 UTC,367.910.845-10,1957-12-12,Praia Peixoto Lagoa 75181268 Costa / RR,38041-732,1781.0,37.0,2018-11-06 22:04:53 UTC,0.0241,58488.3868282093,116856.02,58367.6331717907,2896.47743710678,28.0,5.0,Enviada,João Lucas,Santos,araujoana-vitoria@example.net,813.769.540-01,1981-07-04,Condomínio Araújo Vera Cruz 78170-346 da Paz da Serra / SE,75795-729,3.0,Agência Campinas,"Av. Francisco Glicério, 895 - Vila Lidia, Campinas - SP, 13012-000",Campinas,SP,2012-03-04,Física
1805,673,Davi Lucca,da Costa,rnovaes@example.org,PF,2016-09-09 14:30:00 UTC,580.961.732-86,1946-07-20,"Rua Pires, 88 Betânia 01728829 Correia do Galho / DF",87335481,1272.0,2.0,2012-10-13 07:02:05 UTC,0.0204,53294.78508946344,69167.42,15872.63491053656,1370.9594666509722,78.0,6.0,Enviada,Clarice,Ribeiro,noahcastro@example.org,091.367.842-22,1993-11-10,"Recanto Nogueira, 3 Xangri-Lá 38163250 Vieira de Mendes / RN",05165-716,6.0,Agência Rio de Janeiro,"R. Sen. Dantas, 15 - Centro, Rio de Janeiro - RJ, 20031-202",Rio de Janeiro,RJ,2015-04-01,Física
1806,673,Davi Lucca,da Costa,rnovaes@example.org,PF,2016-09-09 14:30:00 UTC,580.961.732-86,1946-07-20,"Rua Pires, 88 Betânia 01728829 Correia do Galho / DF",87335481,1724.0,99.0,2012-05-15 11:46:09 UTC,0.0185,62123.71634705348,119646.36,57522.64365294652,1613.054656592531,68.0,0.0,Enviada,Fernando,Costela,osilveira@example.net,492.758.103-97,1963-11-24,"Praça de Duarte, 5 Santa Rosa 84418424 Cardoso de Carvalho / RO",15164977,10.0,Agência Recife,"Av. Conselheiro Aguiar, 4432 - Boa Viagem, Recife - PE, 51021-020",Recife,PE,2021-10-09,Física
1807,673,Davi Lucca,da Costa,rnovaes@example.org,PF,2016-09-09 14:30:00 UTC,580.961.732-86,1946-07-20,"Rua Pires, 88 Betânia 01728829 Correia do Galho / DF",87335481,1500.0,3.0,2017-07-25 11:03:15 UTC,0.0237,153458.10971704873,186909.25,33451.14028295127,4167.440223469516,88.0,1.0,Aprovada,Kamilly,Castro,correialivia@example.net,297.634.180-03,1975-09-15,"Praia Marina Monteiro, 29 Vila São Francisco 58603414 Vieira da Serra / SC",96322-716,4.0,Agência Osasco,"Av. Antônio Carlos Costa, 1000 - Bela Vista, Osasco - SP, 06053-014",Osasco,SP,2013-11-06,Física
1808,673,Davi Lucca,da Costa,rnovaes@example.org,PF,2016-09-09 14:30:00 UTC,580.961.732-86,1946-07-20,"Rua Pires, 88 Betânia 01728829 Correia do Galho / DF",87335481,1577.0,82.0,2021-03-31 01:29:30 UTC,0.0101,11791.174397808652,18333.52,6542.345602191349,173.81603750784038,115.0,0.0,Aprovada,Mirella,Sales,pedro-miguelda-rocha@example.org,097.435.216-07,1967-11-13,Loteamento Monteiro Conjunto Bonsucesso 77655-152 Nogueira de Minas / MA,62738233,10.0,Agência Recife,"Av. Conselheiro Aguiar, 4432 - Boa Viagem, Recife - PE, 51021-020",Recife,PE,2021-10-09,Física
1809,673,Davi Lucca,da Costa,rnovaes@example.org,PF,2016-09-09 14:30:00 UTC,580.961.732-86,1946-07-20,"Rua Pires, 88 Betânia 01728829 Correia do Galho / DF",87335481,1654.0,87.0,2021-10-20 23:40:51 UTC,0.017,8983.777913862981,15413.04,6429.262086137021,258.5263159340559,53.0,2.0,Em análise,Luna,Teixeira,samuel34@example.org,403.762.985-29,1998-04-06,"Viaduto Cunha, 3 Minas Brasil 94652281 Nascimento do Oeste / SC",53544065,6.0,Agência Rio de Janeiro,"R. Sen. Dantas, 15 - Centro, Rio de Janeiro - RJ, 20031-202",Rio de Janeiro,RJ,2015-04-01,Física
1810,682,João Lucas,da Costa,da-rosacarlos-eduardo@example.org,PF,2020-10-14 16:53:00 UTC,429.756.308-83,1950-06-17,"Aeroporto Lorena Souza, 5 Santa Isabel 27905-727 Viana Paulista / PR",12373200,1215.0,65.0,2011-02-28 05:54:04 UTC,0.0103,35544.448998443695,46434.71,10890.261001556306,2569.554280238892,15.0,5.0,Aprovada,Sabrina,Silva,luiz-gustavo49@example.org,652.307.918-02,1990-02-15,"Lago Costela, 31 Conjunto Santa Maria 75957-012 Azevedo / PE",75913-235,2.0,Agência Tatuapé,"Praça Sílvio Romero, 158 - Tatuapé, São Paulo - SP, 03323-000",São Paulo,SP,2010-06-14,Física
1811,682,João Lucas,da Costa,da-rosacarlos-eduardo@example.org,PF,2020-10-14 16:53:00 UTC,429.756.308-83,1950-06-17,"Aeroporto Lorena Souza, 5 Santa Isabel 27905-727 Viana Paulista / PR",12373200,1267.0,90.0,2014-12-31 06:07:12 UTC,0.0197,92780.47645924707,134662.28,41881.80354075293,2563.2225554848333,64.0,1.0,Aprovada,Cauê,Almeida,wcampos@example.org,176.084.239-78,1993-12-03,"Vale de Costa, 62 Acaiaca 71168-130 Gonçalves da Praia / MG",61301741,9.0,Agência Florianópolis,"Av. Jorn. Rubéns de Arruda Ramos, 1280 - Centro, Florianópolis - SC, 88015-700",Florianópolis,SC,2019-10-09,Física
1812,682,João Lucas,da Costa,da-rosacarlos-eduardo@example.org,PF,2020-10-14 16:53:00 UTC,429.756.308-83,1950-06-17,"Aeroporto Lorena Souza, 5 Santa Isabel 27905-727 Viana Paulista / PR",12373200,1425.0,14.0,2017-12-17 00:23:37 UTC,0.0199,41794.259403403456,76403.18,34608.92059659653,1669.2419389630495,35.0,4.0,Em análise,Paulo,Dias,melissalopes@example.net,847.210.695-02,1974-04-24,"Lagoa de Rodrigues, 62 Zilah Sposito 37328-273 Castro Paulista / PE",27275674,1.0,Agência Matriz,"Av. Paulista, 1436 - Cerqueira César, São Paulo - SP, 01310-916",São Paulo,SP,2010-01-01,Física
